Model Number,FLUKE A3000FC
Tool Name,A3000FC - A
Logged Data

Start Time,Stop Time,Elapsed Time,Interval,Total Readings
Jun 29 2024 12:59:17,Jun 30 2024 13:52:27,1:00:53:10,00:01:00,1494

Reading,Start Time,Duration,Max Time,Max(A AC),Average(A AC),Min Time,Min (A AC),Stop Time
165,Jun 29 2024 15:43:17,00:01:00,Jun 29 2024 15:43:20,"0.1","0",Jun 29 2024 15:43:58,"0",Jun 29 2024 15:44:17
166,Jun 29 2024 15:44:17,00:01:00,Jun 29 2024 15:44:40,"0","0",Jun 29 2024 15:44:47,"0",Jun 29 2024 15:45:17
167,Jun 29 2024 15:45:17,00:01:00,Jun 29 2024 15:46:07,"0","0",Jun 29 2024 15:45:35,"0",Jun 29 2024 15:46:17
168,Jun 29 2024 15:46:17,00:01:00,Jun 29 2024 15:46:35,"0.1","0",Jun 29 2024 15:47:14,"0",Jun 29 2024 15:47:17
169,Jun 29 2024 15:47:17,00:01:00,Jun 29 2024 15:48:11,"0.1","0",Jun 29 2024 15:48:05,"0",Jun 29 2024 15:48:17
170,Jun 29 2024 15:48:17,00:01:00,Jun 29 2024 15:48:34,"0.1","0",Jun 29 2024 15:49:04,"0",Jun 29 2024 15:49:17
171,Jun 29 2024 15:49:17,00:01:00,Jun 29 2024 15:50:00,"0.1","0",Jun 29 2024 15:49:40,"0",Jun 29 2024 15:50:17
172,Jun 29 2024 15:50:17,00:01:00,Jun 29 2024 15:50:46,"0.1","0",Jun 29 2024 15:50:32,"0",Jun 29 2024 15:51:17
173,Jun 29 2024 15:51:17,00:01:00,Jun 29 2024 15:52:11,"0.1","0",Jun 29 2024 15:52:16,"0",Jun 29 2024 15:52:17
174,Jun 29 2024 15:52:17,00:01:00,Jun 29 2024 15:53:10,"0.1","0",Jun 29 2024 15:52:45,"0",Jun 29 2024 15:53:17
175,Jun 29 2024 15:53:17,00:01:00,Jun 29 2024 15:53:52,"0","0",Jun 29 2024 15:54:10,"0",Jun 29 2024 15:54:17
176,Jun 29 2024 15:54:17,00:01:00,Jun 29 2024 15:54:25,"0.1","0",Jun 29 2024 15:55:06,"0",Jun 29 2024 15:55:17
177,Jun 29 2024 15:55:17,00:01:00,Jun 29 2024 15:55:48,"0.1","0",Jun 29 2024 15:55:21,"0",Jun 29 2024 15:56:17
178,Jun 29 2024 15:56:17,00:01:00,Jun 29 2024 15:56:47,"0.1","0",Jun 29 2024 15:56:31,"0",Jun 29 2024 15:57:17
179,Jun 29 2024 15:57:17,00:01:00,Jun 29 2024 15:57:18,"0","0",Jun 29 2024 15:57:32,"0",Jun 29 2024 15:58:17
180,Jun 29 2024 15:58:17,00:01:00,Jun 29 2024 15:58:37,"0.1","0",Jun 29 2024 15:58:36,"0",Jun 29 2024 15:59:17
181,Jun 29 2024 15:59:17,00:01:00,Jun 29 2024 15:59:59,"0","0",Jun 29 2024 15:59:20,"0",Jun 29 2024 16:00:17
182,Jun 29 2024 16:00:17,00:01:00,Jun 29 2024 16:00:34,"0.1","0",Jun 29 2024 16:00:35,"0",Jun 29 2024 16:01:17
183,Jun 29 2024 16:01:17,00:01:00,Jun 29 2024 16:01:23,"0","0",Jun 29 2024 16:01:56,"0",Jun 29 2024 16:02:17
184,Jun 29 2024 16:02:17,00:01:00,Jun 29 2024 16:03:08,"0.1","0",Jun 29 2024 16:02:41,"0",Jun 29 2024 16:03:17
185,Jun 29 2024 16:03:17,00:01:00,Jun 29 2024 16:04:13,"0.1","0",Jun 29 2024 16:03:43,"0",Jun 29 2024 16:04:17
186,Jun 29 2024 16:04:17,00:01:00,Jun 29 2024 16:04:47,"0.1","0",Jun 29 2024 16:05:02,"0",Jun 29 2024 16:05:17
187,Jun 29 2024 16:05:17,00:01:00,Jun 29 2024 16:05:55,"0","0",Jun 29 2024 16:05:37,"0",Jun 29 2024 16:06:17
188,Jun 29 2024 16:06:17,00:01:00,Jun 29 2024 16:06:26,"0.1","0",Jun 29 2024 16:06:32,"0",Jun 29 2024 16:07:17
189,Jun 29 2024 16:07:17,00:01:00,Jun 29 2024 16:08:13,"0","0",Jun 29 2024 16:07:52,"0",Jun 29 2024 16:08:17
190,Jun 29 2024 16:08:17,00:01:00,Jun 29 2024 16:08:43,"0.1","0",Jun 29 2024 16:08:25,"0",Jun 29 2024 16:09:17
191,Jun 29 2024 16:09:17,00:01:00,Jun 29 2024 16:09:20,"0.1","0",Jun 29 2024 16:09:55,"0",Jun 29 2024 16:10:17
192,Jun 29 2024 16:10:17,00:01:00,Jun 29 2024 16:10:38,"0.1","0",Jun 29 2024 16:11:10,"0",Jun 29 2024 16:11:17
193,Jun 29 2024 16:11:17,00:01:00,Jun 29 2024 16:11:52,"0.1","0",Jun 29 2024 16:11:45,"0",Jun 29 2024 16:12:17
194,Jun 29 2024 16:12:17,00:01:00,Jun 29 2024 16:13:00,"0.1","0",Jun 29 2024 16:13:08,"0",Jun 29 2024 16:13:17
195,Jun 29 2024 16:13:17,00:01:00,Jun 29 2024 16:14:03,"0.1","0",Jun 29 2024 16:14:03,"0",Jun 29 2024 16:14:17
196,Jun 29 2024 16:14:17,00:01:00,Jun 29 2024 16:14:59,"0.1","0",Jun 29 2024 16:14:41,"0",Jun 29 2024 16:15:17
197,Jun 29 2024 16:15:17,00:01:00,Jun 29 2024 16:15:54,"0.1","0",Jun 29 2024 16:16:16,"0",Jun 29 2024 16:16:17
198,Jun 29 2024 16:16:17,00:01:00,Jun 29 2024 16:16:37,"0","0",Jun 29 2024 16:16:33,"0",Jun 29 2024 16:17:17
199,Jun 29 2024 16:17:17,00:01:00,Jun 29 2024 16:17:24,"0.1","0",Jun 29 2024 16:17:42,"0",Jun 29 2024 16:18:17
200,Jun 29 2024 16:18:17,00:01:00,Jun 29 2024 16:19:12,"0.1","0",Jun 29 2024 16:18:45,"0",Jun 29 2024 16:19:17
201,Jun 29 2024 16:19:17,00:01:00,Jun 29 2024 16:19:37,"0.1","0",Jun 29 2024 16:19:44,"0",Jun 29 2024 16:20:17
202,Jun 29 2024 16:20:17,00:01:00,Jun 29 2024 16:20:27,"0","0",Jun 29 2024 16:21:05,"0",Jun 29 2024 16:21:17
203,Jun 29 2024 16:21:17,00:01:00,Jun 29 2024 16:22:05,"0.1","0",Jun 29 2024 16:21:42,"0",Jun 29 2024 16:22:17
204,Jun 29 2024 16:22:17,00:01:00,Jun 29 2024 16:22:19,"0.1","0",Jun 29 2024 16:22:59,"0",Jun 29 2024 16:23:17
205,Jun 29 2024 16:23:17,00:01:00,Jun 29 2024 16:23:55,"0","0",Jun 29 2024 16:23:17,"0",Jun 29 2024 16:24:17
206,Jun 29 2024 16:24:17,00:01:00,Jun 29 2024 16:24:32,"0.1","0",Jun 29 2024 16:25:14,"0",Jun 29 2024 16:25:17
207,Jun 29 2024 16:25:17,00:01:00,Jun 29 2024 16:26:09,"0.1","0",Jun 29 2024 16:26:07,"0",Jun 29 2024 16:26:17
208,Jun 29 2024 16:26:17,00:01:00,Jun 29 2024 16:26:57,"0.1","0",Jun 29 2024 16:27:00,"0",Jun 29 2024 16:27:17
209,Jun 29 2024 16:27:17,00:01:00,Jun 29 2024 16:27:33,"0.1","0",Jun 29 2024 16:28:02,"0",Jun 29 2024 16:28:17
210,Jun 29 2024 16:28:17,00:01:00,Jun 29 2024 16:28:47,"0.1","0",Jun 29 2024 16:28:41,"0",Jun 29 2024 16:29:17
211,Jun 29 2024 16:29:17,00:01:00,Jun 29 2024 16:29:28,"0","0",Jun 29 2024 16:30:02,"0",Jun 29 2024 16:30:17
212,Jun 29 2024 16:30:17,00:01:00,Jun 29 2024 16:30:32,"0.1","0",Jun 29 2024 16:30:43,"0",Jun 29 2024 16:31:17
213,Jun 29 2024 16:31:17,00:01:00,Jun 29 2024 16:31:50,"0","0",Jun 29 2024 16:31:57,"0",Jun 29 2024 16:32:17
214,Jun 29 2024 16:32:17,00:01:00,Jun 29 2024 16:32:57,"0.1","0",Jun 29 2024 16:32:34,"0",Jun 29 2024 16:33:17
215,Jun 29 2024 16:33:17,00:01:00,Jun 29 2024 16:33:37,"0.1","0",Jun 29 2024 16:33:27,"0",Jun 29 2024 16:34:17
216,Jun 29 2024 16:34:17,00:01:00,Jun 29 2024 16:34:23,"0.1","0",Jun 29 2024 16:34:35,"0",Jun 29 2024 16:35:17
217,Jun 29 2024 16:35:17,00:01:00,Jun 29 2024 16:35:43,"0","0",Jun 29 2024 16:36:07,"0",Jun 29 2024 16:36:17
218,Jun 29 2024 16:36:17,00:01:00,Jun 29 2024 16:36:24,"0","0",Jun 29 2024 16:36:34,"0",Jun 29 2024 16:37:17
219,Jun 29 2024 16:37:17,00:01:00,Jun 29 2024 16:37:51,"0.1","0",Jun 29 2024 16:38:08,"0",Jun 29 2024 16:38:17
220,Jun 29 2024 16:38:17,00:01:00,Jun 29 2024 16:38:53,"0","0",Jun 29 2024 16:38:24,"0",Jun 29 2024 16:39:17
221,Jun 29 2024 16:39:17,00:01:00,Jun 29 2024 16:40:17,"0","0",Jun 29 2024 16:40:13,"0",Jun 29 2024 16:40:17
222,Jun 29 2024 16:40:17,00:01:00,Jun 29 2024 16:41:04,"0.1","0",Jun 29 2024 16:40:30,"0",Jun 29 2024 16:41:17
223,Jun 29 2024 16:41:17,00:01:00,Jun 29 2024 16:41:31,"0.1","0",Jun 29 2024 16:41:17,"0",Jun 29 2024 16:42:17
224,Jun 29 2024 16:42:17,00:01:00,Jun 29 2024 16:42:41,"0.1","0",Jun 29 2024 16:42:47,"0",Jun 29 2024 16:43:17
225,Jun 29 2024 16:43:17,00:01:00,Jun 29 2024 16:43:38,"0.1","0",Jun 29 2024 16:44:04,"0",Jun 29 2024 16:44:17
226,Jun 29 2024 16:44:17,00:01:00,Jun 29 2024 16:44:28,"0.1","0",Jun 29 2024 16:45:12,"0",Jun 29 2024 16:45:17
227,Jun 29 2024 16:45:17,00:01:00,Jun 29 2024 16:46:03,"0","0",Jun 29 2024 16:45:29,"0",Jun 29 2024 16:46:17
228,Jun 29 2024 16:46:17,00:01:00,Jun 29 2024 16:46:46,"0","0",Jun 29 2024 16:46:58,"0",Jun 29 2024 16:47:17
229,Jun 29 2024 16:47:17,00:01:00,Jun 29 2024 16:48:07,"0.1","0",Jun 29 2024 16:48:05,"0",Jun 29 2024 16:48:17
230,Jun 29 2024 16:48:17,00:01:00,Jun 29 2024 16:48:17,"0","0",Jun 29 2024 16:48:18,"0",Jun 29 2024 16:49:17
231,Jun 29 2024 16:49:17,00:01:00,Jun 29 2024 16:49:40,"0","0",Jun 29 2024 16:49:38,"0",Jun 29 2024 16:50:17
232,Jun 29 2024 16:50:17,00:01:00,Jun 29 2024 16:51:17,"0","0",Jun 29 2024 16:50:48,"0",Jun 29 2024 16:51:17
233,Jun 29 2024 16:51:17,00:01:00,Jun 29 2024 16:51:32,"0","0",Jun 29 2024 16:52:06,"0",Jun 29 2024 16:52:17
234,Jun 29 2024 16:52:17,00:01:00,Jun 29 2024 16:52:53,"0.1","0",Jun 29 2024 16:52:38,"0",Jun 29 2024 16:53:17
235,Jun 29 2024 16:53:17,00:01:00,Jun 29 2024 16:53:42,"0.1","0",Jun 29 2024 16:53:18,"0",Jun 29 2024 16:54:17
236,Jun 29 2024 16:54:17,00:01:00,Jun 29 2024 16:54:37,"0.1","0.1",Jun 29 2024 16:55:14,"0.1",Jun 29 2024 16:55:17
237,Jun 29 2024 16:55:17,00:01:00,Jun 29 2024 16:55:50,"0.1","0.1",Jun 29 2024 16:56:02,"0.1",Jun 29 2024 16:56:17
238,Jun 29 2024 16:56:17,00:01:00,Jun 29 2024 16:57:12,"0.1","0.1",Jun 29 2024 16:56:58,"0.1",Jun 29 2024 16:57:17
239,Jun 29 2024 16:57:17,00:01:00,Jun 29 2024 16:58:00,"0.1","0.1",Jun 29 2024 16:58:16,"0",Jun 29 2024 16:58:17
240,Jun 29 2024 16:58:17,00:01:00,Jun 29 2024 16:58:53,"0.1","0",Jun 29 2024 16:59:15,"0",Jun 29 2024 16:59:17
241,Jun 29 2024 16:59:17,00:01:00,Jun 29 2024 17:00:04,"0","0",Jun 29 2024 16:59:24,"0",Jun 29 2024 17:00:17
242,Jun 29 2024 17:00:17,00:01:00,Jun 29 2024 17:01:15,"0","0",Jun 29 2024 17:01:07,"0",Jun 29 2024 17:01:17
243,Jun 29 2024 17:01:17,00:01:00,Jun 29 2024 17:02:11,"0","0",Jun 29 2024 17:02:07,"0",Jun 29 2024 17:02:17
244,Jun 29 2024 17:02:17,00:01:00,Jun 29 2024 17:02:39,"0.1","0",Jun 29 2024 17:02:22,"0",Jun 29 2024 17:03:17
245,Jun 29 2024 17:03:17,00:01:00,Jun 29 2024 17:03:53,"0.1","0",Jun 29 2024 17:04:08,"0",Jun 29 2024 17:04:17
246,Jun 29 2024 17:04:17,00:01:00,Jun 29 2024 17:04:43,"0.1","0",Jun 29 2024 17:05:15,"0",Jun 29 2024 17:05:17
247,Jun 29 2024 17:05:17,00:01:00,Jun 29 2024 17:05:45,"0.1","0",Jun 29 2024 17:05:18,"0",Jun 29 2024 17:06:17
248,Jun 29 2024 17:06:17,00:01:00,Jun 29 2024 17:07:17,"0","0",Jun 29 2024 17:06:42,"0",Jun 29 2024 17:07:17
249,Jun 29 2024 17:07:17,00:01:00,Jun 29 2024 17:07:27,"0","0",Jun 29 2024 17:07:52,"0",Jun 29 2024 17:08:17
250,Jun 29 2024 17:08:17,00:01:00,Jun 29 2024 17:08:19,"0.1","0",Jun 29 2024 17:08:42,"0",Jun 29 2024 17:09:17
251,Jun 29 2024 17:09:17,00:01:00,Jun 29 2024 17:09:38,"0","0",Jun 29 2024 17:10:04,"0",Jun 29 2024 17:10:17
252,Jun 29 2024 17:10:17,00:01:00,Jun 29 2024 17:11:03,"0.1","0",Jun 29 2024 17:11:13,"0",Jun 29 2024 17:11:17
253,Jun 29 2024 17:11:17,00:01:00,Jun 29 2024 17:12:11,"0.1","0",Jun 29 2024 17:11:35,"0",Jun 29 2024 17:12:17
254,Jun 29 2024 17:12:17,00:01:00,Jun 29 2024 17:13:04,"0.1","0",Jun 29 2024 17:12:18,"0",Jun 29 2024 17:13:17
255,Jun 29 2024 17:13:17,00:01:00,Jun 29 2024 17:13:26,"0.1","0",Jun 29 2024 17:13:43,"0",Jun 29 2024 17:14:17
256,Jun 29 2024 17:14:17,00:01:00,Jun 29 2024 17:15:09,"0.1","0",Jun 29 2024 17:14:18,"0",Jun 29 2024 17:15:17
257,Jun 29 2024 17:15:17,00:01:00,Jun 29 2024 17:15:37,"0.1","0",Jun 29 2024 17:15:55,"0",Jun 29 2024 17:16:17
258,Jun 29 2024 17:16:17,00:01:00,Jun 29 2024 17:16:41,"0.1","0",Jun 29 2024 17:16:22,"0",Jun 29 2024 17:17:17
259,Jun 29 2024 17:17:17,00:01:00,Jun 29 2024 17:17:51,"0.1","0",Jun 29 2024 17:17:26,"0",Jun 29 2024 17:18:17
260,Jun 29 2024 17:18:17,00:01:00,Jun 29 2024 17:18:52,"0.1","0",Jun 29 2024 17:18:21,"0",Jun 29 2024 17:19:17
261,Jun 29 2024 17:19:17,00:01:00,Jun 29 2024 17:19:33,"0.1","0",Jun 29 2024 17:19:29,"0",Jun 29 2024 17:20:17
262,Jun 29 2024 17:20:17,00:01:00,Jun 29 2024 17:20:37,"0.1","0",Jun 29 2024 17:21:07,"0",Jun 29 2024 17:21:17
263,Jun 29 2024 17:21:17,00:01:00,Jun 29 2024 17:22:16,"0.1","0",Jun 29 2024 17:21:52,"0",Jun 29 2024 17:22:17
264,Jun 29 2024 17:22:17,00:01:00,Jun 29 2024 17:22:33,"0.1","0",Jun 29 2024 17:23:15,"0",Jun 29 2024 17:23:17
265,Jun 29 2024 17:23:17,00:01:00,Jun 29 2024 17:24:06,"0.1","0",Jun 29 2024 17:23:25,"0",Jun 29 2024 17:24:17
266,Jun 29 2024 17:24:17,00:01:00,Jun 29 2024 17:24:56,"0.1","0",Jun 29 2024 17:25:06,"0",Jun 29 2024 17:25:17
267,Jun 29 2024 17:25:17,00:01:00,Jun 29 2024 17:26:03,"0.1","0",Jun 29 2024 17:25:35,"0",Jun 29 2024 17:26:17
268,Jun 29 2024 17:26:17,00:01:00,Jun 29 2024 17:26:24,"0.1","0",Jun 29 2024 17:27:06,"0",Jun 29 2024 17:27:17
269,Jun 29 2024 17:27:17,00:01:00,Jun 29 2024 17:27:36,"0.1","0",Jun 29 2024 17:27:55,"0",Jun 29 2024 17:28:17
270,Jun 29 2024 17:28:17,00:01:00,Jun 29 2024 17:28:59,"0.1","0",Jun 29 2024 17:29:05,"0",Jun 29 2024 17:29:17
271,Jun 29 2024 17:29:17,00:01:00,Jun 29 2024 17:30:13,"0.1","0",Jun 29 2024 17:29:19,"0",Jun 29 2024 17:30:17
272,Jun 29 2024 17:30:17,00:01:00,Jun 29 2024 17:30:58,"0.1","0",Jun 29 2024 17:30:32,"0",Jun 29 2024 17:31:17
273,Jun 29 2024 17:31:17,00:01:00,Jun 29 2024 17:31:37,"0.1","0",Jun 29 2024 17:31:44,"0",Jun 29 2024 17:32:17
274,Jun 29 2024 17:32:17,00:01:00,Jun 29 2024 17:32:56,"0.1","0",Jun 29 2024 17:33:05,"0",Jun 29 2024 17:33:17
275,Jun 29 2024 17:33:17,00:01:00,Jun 29 2024 17:33:37,"0.1","0",Jun 29 2024 17:33:45,"0",Jun 29 2024 17:34:17
276,Jun 29 2024 17:34:17,00:01:00,Jun 29 2024 17:34:44,"0.1","0",Jun 29 2024 17:34:51,"0",Jun 29 2024 17:35:17
277,Jun 29 2024 17:35:17,00:01:00,Jun 29 2024 17:35:35,"0.1","0",Jun 29 2024 17:35:47,"0",Jun 29 2024 17:36:17
278,Jun 29 2024 17:36:17,00:01:00,Jun 29 2024 17:36:34,"0.1","0",Jun 29 2024 17:36:58,"0",Jun 29 2024 17:37:17
279,Jun 29 2024 17:37:17,00:01:00,Jun 29 2024 17:37:23,"0.1","0",Jun 29 2024 17:37:23,"0",Jun 29 2024 17:38:17
280,Jun 29 2024 17:38:17,00:01:00,Jun 29 2024 17:38:43,"0","0",Jun 29 2024 17:38:20,"0",Jun 29 2024 17:39:17
281,Jun 29 2024 17:39:17,00:01:00,Jun 29 2024 17:40:11,"0.1","0",Jun 29 2024 17:40:07,"0",Jun 29 2024 17:40:17
282,Jun 29 2024 17:40:17,00:01:00,Jun 29 2024 17:41:03,"0","0",Jun 29 2024 17:40:17,"0",Jun 29 2024 17:41:17
283,Jun 29 2024 17:41:17,00:01:00,Jun 29 2024 17:41:23,"0","0",Jun 29 2024 17:41:34,"0",Jun 29 2024 17:42:17
284,Jun 29 2024 17:42:17,00:01:00,Jun 29 2024 17:42:28,"0.1","0",Jun 29 2024 17:42:21,"0",Jun 29 2024 17:43:17
285,Jun 29 2024 17:43:17,00:01:00,Jun 29 2024 17:43:47,"0.1","0",Jun 29 2024 17:44:03,"0",Jun 29 2024 17:44:17
286,Jun 29 2024 17:44:17,00:01:00,Jun 29 2024 17:44:59,"0.1","0",Jun 29 2024 17:44:30,"0",Jun 29 2024 17:45:17
287,Jun 29 2024 17:45:17,00:01:00,Jun 29 2024 17:45:24,"0.1","0",Jun 29 2024 17:45:18,"0",Jun 29 2024 17:46:17
288,Jun 29 2024 17:46:17,00:01:00,Jun 29 2024 17:46:52,"0.1","0",Jun 29 2024 17:47:04,"0",Jun 29 2024 17:47:17
289,Jun 29 2024 17:47:17,00:01:00,Jun 29 2024 17:48:07,"0.1","0",Jun 29 2024 17:47:52,"0",Jun 29 2024 17:48:17
290,Jun 29 2024 17:48:17,00:01:00,Jun 29 2024 17:48:38,"0.1","0",Jun 29 2024 17:48:55,"0",Jun 29 2024 17:49:17
291,Jun 29 2024 17:49:17,00:01:00,Jun 29 2024 17:50:03,"0.1","0",Jun 29 2024 17:50:03,"0",Jun 29 2024 17:50:17
292,Jun 29 2024 17:50:17,00:01:00,Jun 29 2024 17:50:34,"0.1","0",Jun 29 2024 17:50:19,"0",Jun 29 2024 17:51:17
293,Jun 29 2024 17:51:17,00:01:00,Jun 29 2024 17:52:15,"0.1","0",Jun 29 2024 17:52:10,"0",Jun 29 2024 17:52:17
294,Jun 29 2024 17:52:17,00:01:00,Jun 29 2024 17:53:04,"0.1","0",Jun 29 2024 17:52:41,"0",Jun 29 2024 17:53:17
295,Jun 29 2024 17:53:17,00:01:00,Jun 29 2024 17:54:15,"0.1","0",Jun 29 2024 17:54:09,"0",Jun 29 2024 17:54:17
296,Jun 29 2024 17:54:17,00:01:00,Jun 29 2024 17:54:49,"0.1","0",Jun 29 2024 17:54:27,"0",Jun 29 2024 17:55:17
297,Jun 29 2024 17:55:17,00:01:00,Jun 29 2024 17:55:35,"0.1","0",Jun 29 2024 17:55:21,"0",Jun 29 2024 17:56:17
298,Jun 29 2024 17:56:17,00:01:00,Jun 29 2024 17:56:46,"0.1","0",Jun 29 2024 17:57:10,"0",Jun 29 2024 17:57:17
299,Jun 29 2024 17:57:17,00:01:00,Jun 29 2024 17:57:38,"0.1","0",Jun 29 2024 17:58:07,"0",Jun 29 2024 17:58:17
300,Jun 29 2024 17:58:17,00:01:00,Jun 29 2024 17:59:11,"0.1","0",Jun 29 2024 17:58:34,"0",Jun 29 2024 17:59:17
301,Jun 29 2024 17:59:17,00:01:00,Jun 29 2024 17:59:56,"0.1","0.1",Jun 29 2024 18:00:01,"0.1",Jun 29 2024 18:00:17
302,Jun 29 2024 18:00:17,00:01:00,Jun 29 2024 18:00:34,"0.1","0.1",Jun 29 2024 18:01:03,"0",Jun 29 2024 18:01:17
303,Jun 29 2024 18:01:17,00:01:00,Jun 29 2024 18:01:34,"0.1","0",Jun 29 2024 18:01:36,"0",Jun 29 2024 18:02:17
304,Jun 29 2024 18:02:17,00:01:00,Jun 29 2024 18:02:31,"0.1","0",Jun 29 2024 18:02:17,"0",Jun 29 2024 18:03:17
305,Jun 29 2024 18:03:17,00:01:00,Jun 29 2024 18:03:40,"0.1","0",Jun 29 2024 18:03:18,"0",Jun 29 2024 18:04:17
306,Jun 29 2024 18:04:17,00:01:00,Jun 29 2024 18:04:49,"0.1","0",Jun 29 2024 18:04:39,"0",Jun 29 2024 18:05:17
307,Jun 29 2024 18:05:17,00:01:00,Jun 29 2024 18:05:35,"0.1","0",Jun 29 2024 18:05:18,"0",Jun 29 2024 18:06:17
308,Jun 29 2024 18:06:17,00:01:00,Jun 29 2024 18:07:14,"0.1","0",Jun 29 2024 18:06:28,"0",Jun 29 2024 18:07:17
309,Jun 29 2024 18:07:17,00:01:00,Jun 29 2024 18:07:56,"0.1","0",Jun 29 2024 18:07:20,"0",Jun 29 2024 18:08:17
310,Jun 29 2024 18:08:17,00:01:00,Jun 29 2024 18:08:42,"0.1","0",Jun 29 2024 18:08:20,"0",Jun 29 2024 18:09:17
311,Jun 29 2024 18:09:17,00:01:00,Jun 29 2024 18:09:36,"0.1","0",Jun 29 2024 18:09:57,"0",Jun 29 2024 18:10:17
312,Jun 29 2024 18:10:17,00:01:00,Jun 29 2024 18:10:36,"0.1","0",Jun 29 2024 18:10:48,"0",Jun 29 2024 18:11:17
313,Jun 29 2024 18:11:17,00:01:00,Jun 29 2024 18:11:56,"0","0",Jun 29 2024 18:11:27,"0",Jun 29 2024 18:12:17
314,Jun 29 2024 18:12:17,00:01:00,Jun 29 2024 18:13:01,"0.1","0",Jun 29 2024 18:12:53,"0",Jun 29 2024 18:13:17
315,Jun 29 2024 18:13:17,00:01:00,Jun 29 2024 18:13:22,"0.1","0",Jun 29 2024 18:13:55,"0",Jun 29 2024 18:14:17
316,Jun 29 2024 18:14:17,00:01:00,Jun 29 2024 18:14:41,"0.1","0",Jun 29 2024 18:14:59,"0",Jun 29 2024 18:15:17
317,Jun 29 2024 18:15:17,00:01:00,Jun 29 2024 18:15:42,"0","0",Jun 29 2024 18:15:47,"0",Jun 29 2024 18:16:17
318,Jun 29 2024 18:16:17,00:01:00,Jun 29 2024 18:16:39,"0.1","0",Jun 29 2024 18:16:33,"0",Jun 29 2024 18:17:17
319,Jun 29 2024 18:17:17,00:01:00,Jun 29 2024 18:17:19,"0.1","0",Jun 29 2024 18:17:18,"0",Jun 29 2024 18:18:17
320,Jun 29 2024 18:18:17,00:01:00,Jun 29 2024 18:18:39,"0","0",Jun 29 2024 18:18:19,"0",Jun 29 2024 18:19:17
321,Jun 29 2024 18:19:17,00:01:00,Jun 29 2024 18:19:26,"0.1","0",Jun 29 2024 18:19:54,"0",Jun 29 2024 18:20:17
322,Jun 29 2024 18:20:17,00:01:00,Jun 29 2024 18:21:01,"0.1","0",Jun 29 2024 18:20:45,"0",Jun 29 2024 18:21:17
323,Jun 29 2024 18:21:17,00:01:00,Jun 29 2024 18:21:55,"0","0",Jun 29 2024 18:21:40,"0",Jun 29 2024 18:22:17
324,Jun 29 2024 18:22:17,00:01:00,Jun 29 2024 18:22:34,"0.1","0",Jun 29 2024 18:23:04,"0",Jun 29 2024 18:23:17
325,Jun 29 2024 18:23:17,00:01:00,Jun 29 2024 18:23:31,"0.1","0",Jun 29 2024 18:23:59,"0",Jun 29 2024 18:24:17
326,Jun 29 2024 18:24:17,00:01:00,Jun 29 2024 18:24:33,"0.1","0",Jun 29 2024 18:24:17,"0",Jun 29 2024 18:25:17
327,Jun 29 2024 18:25:17,00:01:00,Jun 29 2024 18:25:29,"0.1","0",Jun 29 2024 18:25:31,"0",Jun 29 2024 18:26:17
328,Jun 29 2024 18:26:17,00:01:00,Jun 29 2024 18:27:05,"0.1","0",Jun 29 2024 18:27:01,"0",Jun 29 2024 18:27:17
329,Jun 29 2024 18:27:17,00:01:00,Jun 29 2024 18:27:59,"0.1","0",Jun 29 2024 18:27:32,"0",Jun 29 2024 18:28:17
330,Jun 29 2024 18:28:17,00:01:00,Jun 29 2024 18:28:35,"0.1","0",Jun 29 2024 18:29:05,"0",Jun 29 2024 18:29:17
331,Jun 29 2024 18:29:17,00:01:00,Jun 29 2024 18:29:20,"0.1","0",Jun 29 2024 18:29:24,"0",Jun 29 2024 18:30:17
332,Jun 29 2024 18:30:17,00:01:00,Jun 29 2024 18:30:18,"0.1","0",Jun 29 2024 18:31:12,"0",Jun 29 2024 18:31:17
333,Jun 29 2024 18:31:17,00:01:00,Jun 29 2024 18:31:46,"0.1","0",Jun 29 2024 18:32:11,"0",Jun 29 2024 18:32:17
334,Jun 29 2024 18:32:17,00:01:00,Jun 29 2024 18:33:07,"0.1","0",Jun 29 2024 18:32:36,"0",Jun 29 2024 18:33:17
335,Jun 29 2024 18:33:17,00:01:00,Jun 29 2024 18:33:36,"0.1","0",Jun 29 2024 18:33:36,"0",Jun 29 2024 18:34:17
336,Jun 29 2024 18:34:17,00:01:00,Jun 29 2024 18:35:06,"0.1","0",Jun 29 2024 18:35:08,"0",Jun 29 2024 18:35:17
337,Jun 29 2024 18:35:17,00:01:00,Jun 29 2024 18:36:13,"0.1","0",Jun 29 2024 18:36:08,"0",Jun 29 2024 18:36:17
338,Jun 29 2024 18:36:17,00:01:00,Jun 29 2024 18:36:39,"0.1","0",Jun 29 2024 18:36:29,"0",Jun 29 2024 18:37:17
339,Jun 29 2024 18:37:17,00:01:00,Jun 29 2024 18:38:03,"0","0",Jun 29 2024 18:37:23,"0",Jun 29 2024 18:38:17
340,Jun 29 2024 18:38:17,00:01:00,Jun 29 2024 18:38:17,"0.1","0",Jun 29 2024 18:38:41,"0",Jun 29 2024 18:39:17
341,Jun 29 2024 18:39:17,00:01:00,Jun 29 2024 18:39:42,"0.1","0",Jun 29 2024 18:39:24,"0",Jun 29 2024 18:40:17
342,Jun 29 2024 18:40:17,00:01:00,Jun 29 2024 18:40:27,"0.1","0",Jun 29 2024 18:41:10,"0",Jun 29 2024 18:41:17
