Tool Name,A3000FC - B
Logged Data

Start Time,Stop Time,Elapsed Time,Interval,Total Readings
Jun 29 2024 13:01:09,Jun 30 2024 13:56:42,1:00:55:33,00:01:00,1496

Reading,Start Time,Duration,Max Time,Max(A AC),Average(A AC),Min Time,Min (A AC),Stop Time
1408,Jun 30 2024 12:28:09,00:01:00,Jun 30 2024 12:28:28,"18.5","17.5",Jun 30 2024 12:28:58,"17.1",Jun 30 2024 12:29:09
1409,Jun 30 2024 12:29:09,00:01:00,Jun 30 2024 12:29:28,"18.6","17.5",Jun 30 2024 12:29:48,"17.2",Jun 30 2024 12:30:09
1410,Jun 30 2024 12:30:09,00:01:00,Jun 30 2024 12:30:13,"18.6","17.6",Jun 30 2024 12:30:13,"17.1",Jun 30 2024 12:31:09
1411,Jun 30 2024 12:31:09,00:01:00,Jun 30 2024 12:31:13,"19.1","17.5",Jun 30 2024 12:31:13,"16.9",Jun 30 2024 12:32:09
1412,Jun 30 2024 12:32:09,00:01:00,Jun 30 2024 12:32:43,"18.4","17.7",Jun 30 2024 12:32:18,"17.2",Jun 30 2024 12:33:09
1413,Jun 30 2024 12:33:09,00:01:00,Jun 30 2024 12:33:58,"18.6","17.6",Jun 30 2024 12:33:47,"17.4",Jun 30 2024 12:34:09
1414,Jun 30 2024 12:34:09,00:01:00,Jun 30 2024 12:34:43,"19","17.7",Jun 30 2024 12:34:51,"17.4",Jun 30 2024 12:35:09
1415,Jun 30 2024 12:35:09,00:01:00,Jun 30 2024 12:35:13,"19.8","18.1",Jun 30 2024 12:35:09,"17.5",Jun 30 2024 12:36:09
1416,Jun 30 2024 12:36:09,00:01:00,Jun 30 2024 12:36:13,"18.6","17.8",Jun 30 2024 12:36:38,"17.5",Jun 30 2024 12:37:09
1417,Jun 30 2024 12:37:09,00:01:00,Jun 30 2024 12:37:43,"18.9","17.7",Jun 30 2024 12:37:49,"17.4",Jun 30 2024 12:38:09
1418,Jun 30 2024 12:38:09,00:01:00,Jun 30 2024 12:38:58,"18.5","17.7",Jun 30 2024 12:38:55,"17.2",Jun 30 2024 12:39:09
1419,Jun 30 2024 12:39:09,00:01:00,Jun 30 2024 12:39:13,"19.3","17.6",Jun 30 2024 12:39:25,"17.3",Jun 30 2024 12:40:09
1420,Jun 30 2024 12:40:09,00:01:00,Jun 30 2024 12:40:13,"18.6","17.8",Jun 30 2024 12:40:18,"17.4",Jun 30 2024 12:41:09
1421,Jun 30 2024 12:41:09,00:01:00,Jun 30 2024 12:41:13,"18.9","17.7",Jun 30 2024 12:41:13,"17.2",Jun 30 2024 12:42:09
1422,Jun 30 2024 12:42:09,00:01:00,Jun 30 2024 12:42:28,"19.7","17.9",Jun 30 2024 12:42:28,"17.3",Jun 30 2024 12:43:09
1423,Jun 30 2024 12:43:09,00:01:00,Jun 30 2024 12:43:13,"18.7","17.8",Jun 30 2024 12:43:43,"17.5",Jun 30 2024 12:44:09
1424,Jun 30 2024 12:44:09,00:01:00,Jun 30 2024 12:44:43,"18.4","17.6",Jun 30 2024 12:44:28,"17.1",Jun 30 2024 12:45:09
1425,Jun 30 2024 12:45:09,00:01:00,Jun 30 2024 12:45:49,"27.8","18.1",Jun 30 2024 12:45:44,"17.3",Jun 30 2024 12:46:09
1426,Jun 30 2024 12:46:09,00:01:00,Jun 30 2024 12:46:58,"19.2","18.4",Jun 30 2024 12:46:28,"17.8",Jun 30 2024 12:47:09
1427,Jun 30 2024 12:47:09,00:01:00,Jun 30 2024 12:47:58,"19.2","18.2",Jun 30 2024 12:47:32,"17.8",Jun 30 2024 12:48:09
1428,Jun 30 2024 12:48:09,00:01:00,Jun 30 2024 12:48:43,"19.4","18.2",Jun 30 2024 12:48:28,"17.9",Jun 30 2024 12:49:09
1429,Jun 30 2024 12:49:09,00:01:00,Jun 30 2024 12:49:28,"19.2","18.2",Jun 30 2024 12:49:13,"17.7",Jun 30 2024 12:50:09
1430,Jun 30 2024 12:50:09,00:01:00,Jun 30 2024 12:50:58,"19","18.2",Jun 30 2024 12:50:28,"17.8",Jun 30 2024 12:51:09
1431,Jun 30 2024 12:51:09,00:01:00,Jun 30 2024 12:51:58,"19.5","18.1",Jun 30 2024 12:51:58,"17.6",Jun 30 2024 12:52:09
1432,Jun 30 2024 12:52:09,00:01:00,Jun 30 2024 12:52:28,"19.6","18.3",Jun 30 2024 12:52:12,"17.9",Jun 30 2024 12:53:09
1433,Jun 30 2024 12:53:09,00:01:00,Jun 30 2024 12:53:28,"19.2","18.1",Jun 30 2024 12:53:37,"17.7",Jun 30 2024 12:54:09
1434,Jun 30 2024 12:54:09,00:01:00,Jun 30 2024 12:54:13,"19.6","18.3",Jun 30 2024 12:55:03,"17.8",Jun 30 2024 12:55:09
1435,Jun 30 2024 12:55:09,00:01:00,Jun 30 2024 12:55:28,"19.7","18.2",Jun 30 2024 12:55:13,"17.7",Jun 30 2024 12:56:09
1436,Jun 30 2024 12:56:09,00:01:00,Jun 30 2024 12:56:58,"19.1","18.3",Jun 30 2024 12:56:47,"18",Jun 30 2024 12:57:09
1437,Jun 30 2024 12:57:09,00:01:00,Jun 30 2024 12:57:43,"19.5","17.8",Jun 30 2024 12:57:57,"16.9",Jun 30 2024 12:58:09
1438,Jun 30 2024 12:58:09,00:01:00,Jun 30 2024 12:58:28,"18.1","17.5",Jun 30 2024 12:58:12,"17",Jun 30 2024 12:59:09
1439,Jun 30 2024 12:59:09,00:01:00,Jun 30 2024 12:59:43,"19","17.3",Jun 30 2024 12:59:28,"17",Jun 30 2024 13:00:09
1440,Jun 30 2024 13:00:09,00:01:00,Jun 30 2024 13:00:43,"18.5","17.4",Jun 30 2024 13:01:09,"16.8",Jun 30 2024 13:01:09
1441,Jun 30 2024 13:01:09,00:01:00,Jun 30 2024 13:01:58,"17.7","17.1",Jun 30 2024 13:01:10,"16.8",Jun 30 2024 13:02:09
1442,Jun 30 2024 13:02:09,00:01:00,Jun 30 2024 13:02:13,"17.6","17.1",Jun 30 2024 13:02:46,"16.7",Jun 30 2024 13:03:09
1443,Jun 30 2024 13:03:09,00:01:00,Jun 30 2024 13:03:58,"18.7","16.7",Jun 30 2024 13:04:03,"15.5",Jun 30 2024 13:04:09
1444,Jun 30 2024 13:04:09,00:01:00,Jun 30 2024 13:04:58,"16.8","16.2",Jun 30 2024 13:04:10,"15.5",Jun 30 2024 13:05:09
1445,Jun 30 2024 13:05:09,00:01:00,Jun 30 2024 13:05:12,"16.5","16",Jun 30 2024 13:05:44,"15.7",Jun 30 2024 13:06:09
1446,Jun 30 2024 13:06:09,00:01:00,Jun 30 2024 13:06:58,"16.7","16",Jun 30 2024 13:06:31,"15.6",Jun 30 2024 13:07:09
1447,Jun 30 2024 13:07:09,00:01:00,Jun 30 2024 13:07:13,"16.8","16",Jun 30 2024 13:08:02,"15.7",Jun 30 2024 13:08:09
1448,Jun 30 2024 13:08:09,00:01:00,Jun 30 2024 13:08:58,"17.7","15.8",Jun 30 2024 13:08:46,"15.5",Jun 30 2024 13:09:09
1449,Jun 30 2024 13:09:09,00:01:00,Jun 30 2024 13:09:13,"16.8","15.6",Jun 30 2024 13:09:28,"15.3",Jun 30 2024 13:10:09
1450,Jun 30 2024 13:10:09,00:01:00,Jun 30 2024 13:10:42,"16.8","15.9",Jun 30 2024 13:10:10,"15.5",Jun 30 2024 13:11:09
1451,Jun 30 2024 13:11:09,00:01:00,Jun 30 2024 13:11:43,"16.6","16",Jun 30 2024 13:12:00,"15.6",Jun 30 2024 13:12:09
1452,Jun 30 2024 13:12:09,00:01:00,Jun 30 2024 13:12:43,"16.8","15.8",Jun 30 2024 13:12:28,"15.6",Jun 30 2024 13:13:09
1453,Jun 30 2024 13:13:09,00:01:00,Jun 30 2024 13:13:43,"16.7","15.9",Jun 30 2024 13:14:00,"15.6",Jun 30 2024 13:14:09
1454,Jun 30 2024 13:14:09,00:01:00,Jun 30 2024 13:14:13,"16.7","15.9",Jun 30 2024 13:14:24,"15.6",Jun 30 2024 13:15:09
1455,Jun 30 2024 13:15:09,00:01:00,Jun 30 2024 13:15:43,"17.1","15.8",Jun 30 2024 13:15:43,"15.3",Jun 30 2024 13:16:09
1456,Jun 30 2024 13:16:09,00:01:00,Jun 30 2024 13:16:13,"19.6","16.6",Jun 30 2024 13:16:58,"15.5",Jun 30 2024 13:17:09
1457,Jun 30 2024 13:17:09,00:01:00,Jun 30 2024 13:17:42,"16.9","15.8",Jun 30 2024 13:17:13,"15.6",Jun 30 2024 13:18:09
1458,Jun 30 2024 13:18:09,00:01:00,Jun 30 2024 13:18:57,"16.8","16",Jun 30 2024 13:18:58,"15.4",Jun 30 2024 13:19:09
1459,Jun 30 2024 13:19:09,00:01:00,Jun 30 2024 13:19:12,"16.9","15.9",Jun 30 2024 13:19:13,"15.3",Jun 30 2024 13:20:09
1460,Jun 30 2024 13:20:09,00:01:00,Jun 30 2024 13:20:58,"31.4","16.1",Jun 30 2024 13:20:29,"15.4",Jun 30 2024 13:21:09
1461,Jun 30 2024 13:21:09,00:01:00,Jun 30 2024 13:21:12,"18.4","16.9",Jun 30 2024 13:21:28,"16.3",Jun 30 2024 13:22:09
1462,Jun 30 2024 13:22:09,00:01:00,Jun 30 2024 13:22:58,"17.6","16.9",Jun 30 2024 13:22:13,"16.3",Jun 30 2024 13:23:09
1463,Jun 30 2024 13:23:09,00:01:00,Jun 30 2024 13:23:13,"19.8","17",Jun 30 2024 13:23:20,"16.5",Jun 30 2024 13:24:09
1464,Jun 30 2024 13:24:09,00:01:00,Jun 30 2024 13:24:14,"27.4","18.5",Jun 30 2024 13:24:13,"16.5",Jun 30 2024 13:25:09
1465,Jun 30 2024 13:25:09,00:01:00,Jun 30 2024 13:25:12,"20.9","18.4",Jun 30 2024 13:25:43,"17.6",Jun 30 2024 13:26:09
1466,Jun 30 2024 13:26:09,00:01:00,Jun 30 2024 13:26:13,"18.6","18",Jun 30 2024 13:26:28,"17.6",Jun 30 2024 13:27:09
1467,Jun 30 2024 13:27:09,00:01:00,Jun 30 2024 13:27:42,"19.6","18",Jun 30 2024 13:27:43,"17.7",Jun 30 2024 13:28:09
1468,Jun 30 2024 13:28:09,00:01:00,Jun 30 2024 13:28:21,"28.8","18.9",Jun 30 2024 13:28:11,"18",Jun 30 2024 13:29:09
1469,Jun 30 2024 13:29:09,00:01:00,Jun 30 2024 13:29:27,"19.9","18.7",Jun 30 2024 13:29:57,"18.2",Jun 30 2024 13:30:09
1470,Jun 30 2024 13:30:09,00:01:00,Jun 30 2024 13:30:43,"19.4","18.8",Jun 30 2024 13:30:58,"18.4",Jun 30 2024 13:31:09
1471,Jun 30 2024 13:31:09,00:01:00,Jun 30 2024 13:31:27,"19.8","18.6",Jun 30 2024 13:31:19,"18.3",Jun 30 2024 13:32:09
1472,Jun 30 2024 13:32:09,00:01:00,Jun 30 2024 13:32:57,"20.2","18.5",Jun 30 2024 13:32:27,"18.1",Jun 30 2024 13:33:09
1473,Jun 30 2024 13:33:09,00:01:00,Jun 30 2024 13:33:42,"20.3","18.7",Jun 30 2024 13:34:05,"18.4",Jun 30 2024 13:34:09
1474,Jun 30 2024 13:34:09,00:01:00,Jun 30 2024 13:34:12,"20.1","18.7",Jun 30 2024 13:34:42,"18.2",Jun 30 2024 13:35:09
1475,Jun 30 2024 13:35:09,00:01:00,Jun 30 2024 13:35:27,"19.8","18.6",Jun 30 2024 13:35:27,"18.4",Jun 30 2024 13:36:09
1476,Jun 30 2024 13:36:09,00:01:00,Jun 30 2024 13:36:57,"19.8","18.7",Jun 30 2024 13:37:05,"18.3",Jun 30 2024 13:37:09
1477,Jun 30 2024 13:37:09,00:01:00,Jun 30 2024 13:37:27,"19.7","18.8",Jun 30 2024 13:37:12,"18.4",Jun 30 2024 13:38:09
1478,Jun 30 2024 13:38:09,00:01:00,Jun 30 2024 13:38:27,"20.1","18.7",Jun 30 2024 13:39:09,"18",Jun 30 2024 13:39:09
1479,Jun 30 2024 13:39:09,00:01:00,Jun 30 2024 13:39:47,"20.7","18.7",Jun 30 2024 13:39:42,"17.6",Jun 30 2024 13:40:09
1480,Jun 30 2024 13:40:09,00:01:00,Jun 30 2024 13:40:12,"19.6","18",Jun 30 2024 13:40:47,"17.7",Jun 30 2024 13:41:09
1481,Jun 30 2024 13:41:09,00:01:00,Jun 30 2024 13:41:27,"19","18.1",Jun 30 2024 13:41:27,"17.8",Jun 30 2024 13:42:09
1482,Jun 30 2024 13:42:09,00:01:00,Jun 30 2024 13:42:57,"19.6","18.1",Jun 30 2024 13:42:12,"17.6",Jun 30 2024 13:43:09
1483,Jun 30 2024 13:43:09,00:01:00,Jun 30 2024 13:43:27,"18.5","17.9",Jun 30 2024 13:43:44,"17.6",Jun 30 2024 13:44:09
1484,Jun 30 2024 13:44:09,00:01:00,Jun 30 2024 13:44:27,"19.1","18",Jun 30 2024 13:45:06,"17.6",Jun 30 2024 13:45:09
1485,Jun 30 2024 13:45:09,00:01:00,Jun 30 2024 13:45:40,"21.7","18.6",Jun 30 2024 13:45:28,"17.6",Jun 30 2024 13:46:09
1486,Jun 30 2024 13:46:09,00:01:00,Jun 30 2024 13:46:19,"21.5","19.6",Jun 30 2024 13:46:12,"17.7",Jun 30 2024 13:47:09
1487,Jun 30 2024 13:47:09,00:01:00,Jun 30 2024 13:47:12,"19.6","18.2",Jun 30 2024 13:47:16,"17.8",Jun 30 2024 13:48:09
1488,Jun 30 2024 13:48:09,00:01:00,Jun 30 2024 13:48:42,"19.4","18.3",Jun 30 2024 13:48:43,"17.9",Jun 30 2024 13:49:09
1489,Jun 30 2024 13:49:09,00:01:00,Jun 30 2024 13:49:12,"19.5","18",Jun 30 2024 13:49:28,"17.6",Jun 30 2024 13:50:09
1490,Jun 30 2024 13:50:09,00:01:00,Jun 30 2024 13:50:57,"18.8","18.1",Jun 30 2024 13:50:42,"17.5",Jun 30 2024 13:51:09
1491,Jun 30 2024 13:51:09,00:01:00,Jun 30 2024 13:51:27,"19.1","17.9",Jun 30 2024 13:51:12,"17.4",Jun 30 2024 13:52:09
1492,Jun 30 2024 13:52:09,00:01:00,Jun 30 2024 13:52:12,"19","17.9",Jun 30 2024 13:53:07,"16.7",Jun 30 2024 13:53:09
1493,Jun 30 2024 13:53:09,00:01:00,Jun 30 2024 13:53:27,"18","17",Jun 30 2024 13:54:08,"16.7",Jun 30 2024 13:54:09
1494,Jun 30 2024 13:54:09,00:01:00,Jun 30 2024 13:54:11,"17.1","16.2",Jun 30 2024 13:54:42,"15.5",Jun 30 2024 13:55:09
1495,Jun 30 2024 13:55:09,00:01:00,Jun 30 2024 13:55:12,"16.4","15.9",Jun 30 2024 13:55:42,"15.5",Jun 30 2024 13:56:09
1496,Jun 30 2024 13:56:09,00:01:00,Jun 30 2024 13:56:27,"16.5","15.8",Jun 30 2024 13:56:34,"15.7",Jun 30 2024 13:57:09
